MODE,LE,SB,PE,HFW,PS,DWELL,SNR,CNR,FP
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,5.881066363222869,0.3406066379434945,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW_5us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,5.207557699538666,0.19188480835327218,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW_5us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,5.122831404648713,0.26621471820234704,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW_5us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,5.53890017875726,0.2646014136093059,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW_5us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,5.0,5.903732137928298,0.19611963449676292,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW_5us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,10.322838095467487,0.4607092652873065,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW_10us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,9.53920411075555,0.17777294726857157,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW_10us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,9.453378204118119,0.2813027202008739,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW_10us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,9.88630027893223,0.25516933233644934,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW_10us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,10.0,10.871687680896398,0.27283109634920755,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW_10us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,16.08566236551685,0.37881451672062044,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-001\4um-HFW_20us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,14.924084801607664,0.12003281852032424,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-002\4um-HFW_20us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,14.695962554414118,0.2723893600109143,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-003\4um-HFW_20us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,15.579638174360085,0.27563571085198707,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-004\4um-HFW_20us.tif
UHR,1500.0,2000.0,3500.0,4.0,0.001953125,20.0,16.86820536246994,0.27572212606164453,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__2000V-SB\field-005\4um-HFW_20us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.7844029384274763,0.2700404072911555,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW_1us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,1.0936313706794445,0.31178585609771753,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW_1us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.800371186726758,0.22002143789271003,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW_1us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,1.0403351423106013,0.24992676142706902,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW_1us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,1.0,0.8242508521265832,0.1853267206111348,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW_1us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,3.105529039371173,0.2648410070962717,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW_3us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,4.256735885908822,0.3295219107353371,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW_3us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,3.32938571814115,0.14779126082266242,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW_3us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,4.310504497452459,0.20681615466252845,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW_3us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,3.0,3.2712686910200732,0.10784468531822052,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW_3us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,4.526683438210479,0.2730845386644904,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW_5us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,6.073554939631166,0.335889456678908,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW_5us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,4.703381205687982,0.1424277964480544,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW_5us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,5.830881881579653,0.19536739829629224,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW_5us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,5.0,4.625286216949821,0.07691458826809448,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW_5us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,8.301088544798688,0.27795496510910433,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW_10us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,11.045682631006752,0.364627273105089,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW_10us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,8.499155374860088,0.1492322507570346,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW_10us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,10.61723683361912,0.20183919279036436,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW_10us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,10.0,8.300669474161117,0.029328493566757752,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW_10us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,12.704529275982209,0.23965395915661675,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-001\4um-HFW_20us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,17.10637944425517,0.3616829422625695,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-002\4um-HFW_20us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,13.414305767180151,0.12854809632820546,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-003\4um-HFW_20us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,16.135714059645572,0.19267561175470216,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-004\4um-HFW_20us.tif
UHR,1500.0,3000.0,4500.0,4.0,0.001953125,20.0,12.860539359754277,0.03005884178423157,D:\rlane\Data\analysis\stage-bias\DATA\UHR-mode\1500eV-LE__3000V-SB\field-005\4um-HFW_20us.tif
